Rank,Rikishi,Heya,Shusshin,Birth Date,Height/Weight,Result
S1w,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,189 cm 123 kg,7-8
S2eHD,Wajima,Hanakago,Ishikawa,11.01.1948,185 cm 112 kg,13-2 JS
S2wHD,Takamiyama,Takasago,U.S.A.,16.06.1944,191 cm 165 kg,5-10
K1e,Yutakayama,Tokitsukaze,Niigata,22.10.1947,185 cm 127 kg,5-10
K1w,Maenoyama,Takasago,Osaka,09.03.1945,185 cm 130 kg,5-10
K2eHD,Fujizakura,Takasago,Yamanashi,09.02.1948,177 cm 127 kg,4-11
M1e,Mienoumi,Dewanoumi,Mie,04.02.1948,181 cm 130 kg,4-11
M1w,Hasegawa,Sadogatake,Hokkaido,20.07.1944,182 cm 126 kg,11-4
M2e,Kurohimeyama,Tatsunami,Niigata,12.11.1948,181 cm 147 kg,7-8
M2w,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 106 kg,9-6
M3e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 137 kg,6-9
M3w,Asahikuni,Tatsunami,Hokkaido,25.04.1947,173 cm 108 kg,10-5 G
M4e,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 151 kg,7-8
M4w,Tochiazuma,Kasugano,Fukushima,03.09.1944,174 cm 113 kg,8-7
M5e,Kotetsuyama,Asahiyama,Hokkaido,09.07.1942,175 cm 128 kg,8-7
M5w,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,175 cm 109 kg,5-10
M6e,Futagodake,Futagoyama,Aomori,15.11.1943,178 cm 108 kg,7-8
M6w,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,180 cm 135 kg,3-12
M7e,Wakanoumi,Hanakago,Iwate,25.10.1945,175.5 cm 119 kg,8-7
M7w,Mutsuarashi,Miyagino,Aomori,12.01.1943,177 cm 105 kg,9-6
M8e,Dairyugawa,Mihogaseki,Hyogo,21.01.1946,178 cm 118 kg,7-8
M8w,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,185 cm 152 kg,7-8
M9e,Ryuo,Asahiyama,Okinawa,25.02.1945,176.6 cm 121 kg,8-7
M9w,Tokibayama,Tokitsukaze,Ishikawa,05.05.1944,177 cm 125 kg,8-7
M10e,Fujinokawa,Isenoumi,Hokkaido,26.09.1946,178 cm 108 kg,2-5-8
M10w,Asanobori,Asahiyama,Hokkaido,03.06.1948,175 cm 156 kg,6-9
M11e,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,177 cm 129 kg,8-7
M11w,Yoshioyama,Mihogaseki,Kumamoto,20.05.1949,184 cm 130 kg,8-7
M12e,Makimoto,Tokitsukaze,Kumamoto,13.08.1941,183 cm 137 kg,3-12
M12w,Daiyu,Izutsu,Kagoshima,27.05.1940,179 cm 115 kg,6-9
M13e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181 cm 108 kg,10-5
M13w,Tochiisami,Kasugano,Aomori,02.10.1947,176 cm 121 kg,4-8-3
Y1e,Kotozakura,Sadogatake,Tottori,26.11.1940,182 cm 150 kg,9-6
Y1w,Kitanofuji,Kokonoe,Hokkaido,28.03.1942,185 cm 132 kg,8-3-4
Y2eHD,Wajima,Hanakago,Ishikawa,11.01.1948,185 cm 120 kg,15-0 Y
O1e,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 144 kg,2-6-7
O1w,Daikirin,Nishonoseki,Saga,20.06.1942,181.1 cm 136 kg,3-6-6
O2eHD,Takanohana,Futagoyama,Aomori,19.02.1950,182.6 cm 104 kg,9-6
O2wHD,Kiyokuni,Isegahama,Akita,20.11.1941,182.4 cm 131 kg,11-4 J
S1e,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,189 cm 124 kg,7-8
S1w,Asahikuni,Tatsunami,Hokkaido,25.04.1947,173.5 cm 103 kg,0-3-12
K1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 136 kg,8-7
K1w,Yutakayama,Tokitsukaze,Niigata,22.10.1947,186.2 cm 124 kg,7-8
M1e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181.6 cm 104 kg,6-9
M1w,Ryuo,Asahiyama,Okinawa,25.02.1945,177.3 cm 124 kg,2-13
M2e,Hasegawa,Sadogatake,Hokkaido,20.07.1944,184 cm 123 kg,9-6
M2w,Mienoumi,Dewanoumi,Mie,04.02.1948,180.7 cm 128 kg,8-7
M3e,Futagodake,Futagoyama,Aomori,15.11.1943,177.9 cm 108 kg,3-12
M3w,Washuyama,Dewanoumi,Okayama,02.04.1949,175 cm 95 kg,6-9
M4e,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182.4 cm 147 kg,7-8
M4w,Takamiyama,Takasago,U.S.A.,16.06.1944,190 cm 163 kg,9-6
M5e,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 129 kg,8-7
M5w,Ryuko,Hanakago,Tokyo,09.01.1941,186 cm 130 kg,6-9
M6e,Maenoyama,Takasago,Osaka,09.03.1945,186.6 cm 130 kg,8-7
M6w,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,177 cm 128 kg,6-9
M7e,Tochiazuma,Kasugano,Fukushima,03.09.1944,177 cm 108 kg,9-6
M7w,Wakanoumi,Hanakago,Iwate,25.10.1945,175.2 cm 122 kg,9-6
M8e,Mutsuarashi,Miyagino,Aomori,12.01.1943,176.3 cm 105 kg,7-8
M8w,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 106 kg,9-6
M9e,Arase,Hanakago,Kochi,20.06.1949,178 cm 133 kg,6-9
M9w,Owashi,Wakamatsu,Nagano,12.01.1946,190.3 cm 110 kg,2-13
M10e,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,183.5 cm 134 kg,7-8
M10w,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,174.3 cm 107 kg,9-6
M11e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,168 cm 128 kg,6-9
M11w,Onishiki,Dewanoumi,Niigata,11.09.1953,183.5 cm 135 kg,11-4 JGSK
M12e,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,184.5 cm 147 kg,7-8
M12w,Yoshioyama,Mihogaseki,Kumamoto,20.05.1949,185 cm 131 kg,8-7
M13e,Tenryu,Nishonoseki,Fukui,02.02.1950,180 cm 112 kg,9-6
Y1e,Wajima,Hanakago,Ishikawa,11.01.1948,184 cm 117 kg,14-1 Y
Y1w,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 150 kg,11-4
O1e,Takanohana,Futagoyama,Aomori,19.02.1950,182.6 cm 103 kg,8-7
O1w,Daikirin,Nishonoseki,Saga,20.06.1942,181.1 cm 138.5 kg,8-7
S1e,Takamiyama,Takasago,U.S.A.,16.06.1944,192.2 cm 168 kg,6-9
S1w,Daiju,Takashima,Hokkaido,19.03.1950,177.3 cm 148 kg,8-7
S2eHD,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,188 cm 128 kg,7-8
K1e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181.6 cm 104 kg,5-10
K1w,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174.5 cm 112 kg,7-8
K2eHD,Hasegawa,Sadogatake,Hokkaido,20.07.1944,184 cm 124 kg,6-9
K2wHD,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182.4 cm 143 kg,9-6
M1e,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 108 kg,9-6 S
M1w,Yutakayama,Tokitsukaze,Niigata,22.10.1947,186.2 cm 125 kg,5-10
M2e,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,180 cm 130 kg,4-11
M2w,Onishiki,Dewanoumi,Niigata,11.09.1953,183.5 cm 135 kg,7-8
M3e,Wakamisugi,Futagoyama,Aomori,03.04.1953,186 cm 110 kg,10-5 G
M3w,Arase,Hanakago,Kochi,20.06.1949,178 cm 134 kg,10-5 K
M4e,Wakajishi,Futagoyama,Aomori,04.05.1948,174 cm 118 kg,2-13
M4w,Yoshinotani,Dewanoumi,Nagasaki,23.04.1949,176 cm 95 kg,7-8
M5e,Tochiazuma,Kasugano,Fukushima,03.09.1944,178 cm 111 kg,8-7
M5w,Wakanoumi,Hanakago,Iwate,25.10.1945,175.2 cm 124 kg,8-7
M6e,Futagodake,Futagoyama,Aomori,15.11.1943,177.9 cm 112 kg,6-8-1d
M6w,Shiratayama,Takasago,Kumamoto,25.12.1943,187 cm 100 kg,7-8
M7e,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,183.5 cm 131 kg,7-8
M7w,Mutsuarashi,Miyagino,Aomori,12.01.1943,176.3 cm 106 kg,2-13
M8e,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 129 kg,8-7
M8w,Tenryu,Nishonoseki,Fukui,02.02.1950,185 cm 112 kg,8-7
M9e,Kirinji,Nishonoseki,Chiba,09.03.1953,181 cm 120 kg,9-6
M9w,Ryuko,Hanakago,Tokyo,09.01.1941,186 cm 130 kg,9-6
M10e,Washuyama,Dewanoumi,Okayama,02.04.1949,175 cm 99 kg,7-8
M10w,Mienoumi,Dewanoumi,Mie,04.02.1948,180.7 cm 125 kg,11-3-1d J
M11e,Ryuo,Asahiyama,Okinawa,25.02.1945,177.3 cm 128 kg,8-7
M11w,Yoshioyama,Mihogaseki,Kumamoto,20.05.1949,185 cm 131 kg,2-13
M12e,Kaneshiro,Kasugano,Miyazaki,27.02.1953,183 cm 120 kg,9-6
M12w,Owashi,Wakamatsu,Nagano,12.01.1946,190.3 cm 110 kg,9-6
M13e,Tamanofuji,Kataonami,Tochigi,24.11.1949,185 cm 115 kg,8-7
Y1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,181 cm 150 kg,12-3 D
Y1w,Wajima,Hanakago,Ishikawa,11.01.1948,184 cm 125 kg,10-5
O1e,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,188 cm 130 kg,6-9
O1w,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 105 kg,12-3 Y
S1e,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 115 kg,6-9
S1w,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174 cm 115 kg,9-6 G
S2eHD,Mienoumi,Dewanoumi,Mie,04.02.1948,182 cm 123 kg,11-4
S2wHD,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 128 kg,8-7 S
K1e,Aobajo,Nishonoseki,Miyagi,14.11.1948,180 cm 130 kg,6-9
K1w,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 130 kg,7-8
M1e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,182 cm 110 kg,6-9
M1w,Arase,Hanakago,Kochi,20.06.1949,178 cm 145 kg,6-9
M2e,Mutsuarashi,Miyagino,Aomori,12.01.1943,177 cm 100 kg,3-12
M2w,Wakamisugi,Futagoyama,Aomori,03.04.1953,187 cm 111 kg,9-6
M3e,Hasegawa,Sadogatake,Hokkaido,20.07.1944,183 cm 128 kg,4-11
M3w,Yutakayama,Tokitsukaze,Niigata,22.10.1947,187 cm 133 kg,4-11
M4e,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182.5 cm 147 kg,6-9
M4w,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 165 kg,11-4
M5e,Taiga,Kimigahama,Kagoshima,03.01.1950,178 cm 140 kg,8-7
M5w,Tamanofuji,Kataonami,Tochigi,24.11.1949,185 cm 125 kg,6-9
M6e,Kaneshiro,Kasugano,Miyazaki,27.02.1953,184 cm 130 kg,9-6
M6w,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,175 cm 105 kg,6-9
M7e,Washuyama,Dewanoumi,Okayama,02.04.1949,175 cm 102 kg,11-4 K
M7w,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,182.5 cm 130 kg,6-9
M8e,Tochiazuma,Kasugano,Fukushima,03.09.1944,178 cm 113 kg,8-7
M8w,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 148 kg,5-10
M9e,Dairyugawa,Mihogaseki,Hyogo,21.01.1946,178 cm 110 kg,3-12
M9w,Futagodake,Futagoyama,Aomori,15.11.1943,178 cm 109 kg,8-7
M10e,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177 cm 135 kg,8-7
M10w,Oshio,Tokitsukaze,Fukuoka,04.01.1948,186 cm 122 kg,7-8
M11e,Owashi,Wakamatsu,Nagano,12.01.1946,190 cm 115 kg,8-7
M11w,Kotonofuji,Sadogatake,Hokkaido,07.11.1951,183 cm 140 kg,10-5
M12e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,180 cm 100 kg,5-10
M12w,Wakajishi,Futagoyama,Aomori,04.05.1948,175 cm 120 kg,10-5
M13e,Onishiki,Dewanoumi,Niigata,11.09.1953,184 cm 150 kg,7-8
M13w,Tenryu,Nishonoseki,Fukui,02.02.1950,186 cm 112 kg,6-9
Y1e,Wajima,Hanakago,Ishikawa,11.01.1948,184 cm 125 kg,12-3 J
Y1w,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,182 cm 150 kg,10-5
O1e,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 107 kg,10-5
O1w,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174 cm 118 kg,10-5
O2eHD,Mienoumi,Dewanoumi,Mie,04.02.1948,180.5 cm 128 kg,9-6
S1e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 140 kg,8-7 S
S1w,Wakamisugi,Futagoyama,Aomori,03.04.1953,187 cm 114 kg,11-4 G
K1e,Wakajishi,Futagoyama,Aomori,04.05.1948,175 cm 126 kg,3-12
K1w,Tamanofuji,Kataonami,Tochigi,24.11.1949,184 cm 125 kg,5-10
M1e,Aobajo,Oshiogawa,Miyagi,14.11.1948,180 cm 130 kg,3-12
M1w,Kaneshiro,Kasugano,Miyazaki,27.02.1953,184 cm 145 kg,3-12
M2e,Yutakayama,Tokitsukaze,Niigata,22.10.1947,187 cm 133 kg,6-9
M2w,Arase,Hanakago,Kochi,20.06.1949,178 cm 145 kg,6-9
M3e,Washuyama,Dewanoumi,Okayama,02.04.1949,175 cm 105 kg,7-8
M3w,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 131 kg,8-7
M4e,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 168 kg,8-7
M4w,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,188 cm 128 kg,14-1 YK
M5e,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,186 cm 145 kg,4-11
M5w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182 cm 147 kg,9-6
M6e,Kaiki,Tomozuna,Aomori,12.06.1952,183 cm 135 kg,7-8
M6w,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,175.5 cm 109 kg,8-7
M7e,Tochiazuma,Kasugano,Fukushima,03.09.1944,178 cm 109 kg,8-7
M7w,Oshio,Tokitsukaze,Fukuoka,04.01.1948,186 cm 125 kg,8-7
M8e,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,180 cm 125 kg,6-9
M8w,Tamakiyama,Kataonami,Fukuoka,29.04.1951,181 cm 132 kg,9-6
M9e,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 148 kg,6-9
M9w,Owashi,Wakamatsu,Nagano,12.01.1946,190 cm 115 kg,5-10
M10e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,182 cm 110 kg,9-6
M10w,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177 cm 138 kg,9-6
M11e,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 116 kg,0-0
M11w,Kotogatake,Sadogatake,Hokkaido,24.09.1952,188 cm 110 kg,5-10
M12e,Futagodake,Futagoyama,Aomori,15.11.1943,179 cm 113 kg,0-7-1
M12w,Onishiki,Dewanoumi,Niigata,11.09.1953,183 cm 142 kg,11-4
M13e,Tenryu,Nishonoseki,Fukui,02.02.1950,186 cm 110 kg,8-7
M13w,Chiyozakura,Kokonoe,Hokkaido,14.04.1950,182 cm 105 kg,8-7
M14e,Daigo,Hanakago,Akita,23.05.1952,186 cm 120 kg,5-10
Y1e,Wajima,Hanakago,Ishikawa,11.01.1948,184.3 cm 126 kg,10-5
Y1w,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,180 cm 160 kg,15-0 Y
O1e,Wakamisugi,Futagoyama,Aomori,03.04.1953,187.5 cm 125 kg,10-5
O1w,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174 cm 116 kg,14-1 J
O2eHD,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 103 kg,10-5
O2wHD,Mienoumi,Dewanoumi,Mie,04.02.1948,180.1 cm 130 kg,7-8
O3eHD,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,187.5 cm 126 kg,5-10
S1e,Arase,Hanakago,Kochi,20.06.1949,177 cm 148 kg,11-4 G
S1w,Washuyama,Dewanoumi,Okayama,02.04.1949,174 cm 106 kg,3-12
K1e,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 187 kg,9-6 S
K1w,Tamanofuji,Kataonami,Tochigi,24.11.1949,185 cm 126 kg,5-10
M1e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181.5 cm 109 kg,5-10
M1w,Oshio,Tokitsukaze,Fukuoka,04.01.1948,184.5 cm 127 kg,6-9
M2e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 137 kg,3-12
M2w,Wakajishi,Futagoyama,Aomori,04.05.1948,173.5 cm 122 kg,4-11
M3e,Kaneshiro,Kasugano,Miyazaki,27.02.1953,183.5 cm 132 kg,6-9
M3w,Kurama,Tokitsukaze,Shiga,16.12.1952,187 cm 120 kg,5-10
M4e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 137 kg,8-7
M4w,Fujizakura,Takasago,Yamanashi,09.02.1948,177.5 cm 134 kg,7-8
M5e,Kotokaze,Sadogatake,Mie,26.04.1957,182 cm 139 kg,8-7
M5w,Aobayama,Kise,Miyagi,03.04.1950,187 cm 114 kg,8-7
M6e,Takanosato,Futagoyama,Aomori,29.09.1952,180 cm 121 kg,5-10
M6w,Yutakayama,Tokitsukaze,Niigata,22.10.1947,185.5 cm 125 kg,10-5 K
M7e,Aobajo,Oshiogawa,Miyagi,14.11.1948,179 cm 144 kg,7-8
M7w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182 cm 145 kg,9-6
M8e,Onobori,Oyama,Aichi,16.10.1952,184 cm 123 kg,4-10-1
M8w,Daio,Futagoyama,Toyama,23.06.1949,187.5 cm 100 kg,2-13
M9e,Wakanoumi,Hanakago,Iwate,25.10.1945,174.5 cm 122 kg,0-0-15
M9w,Tochiakagi,Kasugano,Gunma,31.10.1954,180 cm 127 kg,8-7
M10e,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,173.5 cm 114 kg,8-7
M10w,Masudayama,Kasugano,Ishikawa,10.04.1951,187 cm 142 kg,8-7
M11e,Onishiki,Dewanoumi,Niigata,11.09.1953,183 cm 141 kg,9-6
M11w,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177 cm 144 kg,9-6
M12e,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,185 cm 150 kg,9-6
M12w,Tamakiyama,Kataonami,Fukuoka,29.04.1951,182.5 cm 135 kg,6-9
M13e,Iwashita,Tatsunami,Chiba,15.02.1955,180.5 cm 135 kg,0-0-15
Y1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 165 kg,14-1 Y
Y1w,Wajima,Hanakago,Ishikawa,11.01.1948,186 cm 129 kg,1-3-11
Y2eHD,Wakanohana,Futagoyama,Aomori,03.04.1953,187 cm 123 kg,12-3 J
O1e,Mienoumi,Dewanoumi,Mie,04.02.1948,180.5 cm 132 kg,10-5
O1w,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174 cm 117 kg,3-12
O2wHD,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 105 kg,8-7
S1e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,182 cm 110 kg,8-7
S1w,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 136 kg,5-10
K1e,Tamanofuji,Kataonami,Tochigi,24.11.1949,185.5 cm 127 kg,8-7
K1w,Kotokaze,Sadogatake,Mie,26.04.1957,182.5 cm 147 kg,7-8
M1e,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 184 kg,5-10
M1w,Kurama,Tokitsukaze,Shiga,16.12.1952,187.5 cm 128 kg,8-7
M2e,Dewanohana,Dewanoumi,Aomori,13.05.1951,185 cm 112 kg,6-9
M2w,Arase,Hanakago,Kochi,20.06.1949,177.5 cm 148 kg,5-10
M3e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 136 kg,5-10
M3w,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177 cm 145 kg,10-5 K
M4e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,181 cm 96 kg,4-11
M4w,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,187 cm 126.5 kg,8-7
M5e,Tochiakagi,Kasugano,Gunma,31.10.1954,180 cm 129 kg,7-8
M5w,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 140 kg,12-3 JG
M6e,Aobayama,Kise,Miyagi,03.04.1950,187 cm 120 kg,8-7
M6w,Aobajo,Oshiogawa,Miyagi,14.11.1948,180 cm 140 kg,8-7
M7e,Kaneshiro,Kasugano,Miyazaki,27.02.1953,184 cm 138 kg,10-5
M7w,Masudayama,Kasugano,Ishikawa,10.04.1951,186 cm 146 kg,5-10
M8e,Takanosato,Futagoyama,Aomori,29.09.1952,180 cm 121 kg,9-6
M8w,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,184 cm 172 kg,9-6
M9e,Tamakiyama,Kataonami,Fukuoka,29.04.1951,181.5 cm 132 kg,8-7
M9w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,181.5 cm 145 kg,7-8
M10e,Washuyama,Dewanoumi,Okayama,02.04.1949,174 cm 107 kg,7-8
M10w,Oshio,Tokitsukaze,Fukuoka,04.01.1948,186 cm 131 kg,7-8
M11e,Misugiiso,Hanakago,Aomori,11.05.1956,187 cm 117 kg,9-6
M11w,Taiko,Futagoyama,Aomori,30.10.1953,174 cm 124.5 kg,4-11
M12e,Kotowaka,Sadogatake,Hokkaido,07.04.1954,197.5 cm 134 kg,8-7
M12w,Kurosegawa,Isegahama,Tokyo,13.05.1951,184 cm 125 kg,9-6
M13e,Terunoyama,Tatsunami,Chiba,15.02.1955,181 cm 140 kg,6-9
M13w,Taniarashi,Tokitsukaze,Oita,16.04.1952,181 cm 126 kg,5-10
Y1e,Wajima,Hanakago,Ishikawa,11.01.1948,183.5 cm 129 kg,10-5
Y1w,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,178.5 cm 165 kg,13-2 Y
Y2eHD,Mienoumi,Dewanoumi,Mie,04.02.1948,180 cm 132 kg,11-4 J
Y2wHD,Wakanohana,Futagoyama,Aomori,03.04.1953,186 cm 126 kg,11-4 J
O1e,Takanohana,Futagoyama,Aomori,19.02.1950,182.5 cm 111 kg,10-5
O1w,Asahikuni,Tatsunami,Hokkaido,25.04.1947,173.5 cm 118 kg,4-4-2
S1e,Tochiakagi,Kasugano,Gunma,31.10.1954,180 cm 135 kg,6-9
S1w,Takanosato,Futagoyama,Aomori,29.09.1952,180 cm 123 kg,8-7
K1e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181.5 cm 112 kg,8-7 G
K1w,Tochihikari,Kasugano,Miyazaki,27.02.1953,183 cm 140 kg,2-13
M1e,Kurama,Tokitsukaze,Shiga,16.12.1952,187.5 cm 132 kg,0-0-15
M1w,Tamanofuji,Kataonami,Tochigi,24.11.1949,184.5 cm 121 kg,8-7 S
M2e,Dewanohana,Dewanoumi,Aomori,13.05.1951,184 cm 116 kg,8-7
M2w,Arase,Hanakago,Kochi,20.06.1949,176 cm 150 kg,3-12
M3e,Kotowaka,Sadogatake,Hokkaido,07.04.1954,196 cm 138 kg,4-11
M3w,Misugiiso,Hanakago,Aomori,11.05.1956,187 cm 120 kg,6-9
M4e,Kirinji,Nishonoseki,Chiba,09.03.1953,181 cm 143 kg,0-0-15
M4w,Zaonishiki,Kagamiyama,Yamagata,03.09.1952,183 cm 133 kg,5-10
M5e,Ozutsu,Taiho,Mie,18.04.1956,181.5 cm 133 kg,5-10
M5w,Yutakayama,Tokitsukaze,Niigata,22.10.1947,185 cm 126 kg,3-12
M6e,Kurosegawa,Isegahama,Tokyo,13.05.1951,183.5 cm 129 kg,9-6
M6w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,181 cm 143 kg,6-9
M7e,Amanoyama,Tokitsukaze,Saga,28.12.1953,189.5 cm 174 kg,9-6
M7w,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,183 cm 164 kg,8-7
M8e,Tamakiyama,Kataonami,Fukuoka,29.04.1951,181.5 cm 136 kg,1-2-12
M8w,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 144 kg,9-6
M9e,Hoo,Nishonoseki,Aichi,07.12.1956,176.5 cm 134 kg,9-6
M9w,Aobayama,Kise,Miyagi,03.04.1950,186 cm 130 kg,8-7
M10e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,181 cm 104 kg,8-7
M10w,Takamiyama,Takasago,U.S.A.,16.06.1944,191.5 cm 174 kg,10-5
M11e,Aobajo,Oshiogawa,Miyagi,14.11.1948,179 cm 141 kg,10-5
M11w,Taniarashi,Tokitsukaze,Oita,16.04.1952,181 cm 126 kg,5-10
M12e,Terunoyama,Tatsunami,Chiba,15.02.1955,180 cm 136 kg,8-7
M12w,Mitsuruyama,Taiho,Nagasaki,14.08.1955,187.1 cm 117 kg,6-9
M13e,Masudayama,Kasugano,Ishikawa,10.04.1951,187 cm 144 kg,10-5
M13w,Kotonofuji,Sadogatake,Hokkaido,07.11.1951,180.5 cm 135 kg,4-11
M14e,Asashio,Takasago,Kochi,09.12.1955,180 cm 168 kg,10-5 K
M14w,Washuyama,Dewanoumi,Okayama,02.04.1949,174.5 cm 110 kg,8-7
Y1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,178.5 cm 165 kg,11-4
Y1w,Wakanohana,Futagoyama,Aomori,03.04.1953,186 cm 129 kg,14-1 Y
Y2eHD,Mienoumi,Dewanoumi,Mie,04.02.1948,180.5 cm 135 kg,0-0-15
Y2wHD,Wajima,Hanakago,Ishikawa,11.01.1948,184.5 cm 132 kg,11-4
O1e,Takanohana,Futagoyama,Aomori,19.02.1950,182.5 cm 112 kg,9-6
O1w,Masuiyama,Mihogaseki,Hyogo,16.11.1948,182.5 cm 116 kg,9-6
S1e,Asashio,Takasago,Kochi,09.12.1955,182 cm 173 kg,6-9
S1w,Tochiakagi,Kasugano,Gunma,31.10.1954,180 cm 140 kg,1-5-9
K1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,181 cm 110 kg,10-5 G
K1w,Kirinji,Nishonoseki,Chiba,09.03.1953,181.5 cm 145 kg,7-8
M1e,Ozutsu,Taiho,Mie,18.04.1956,182.5 cm 135 kg,5-10
M1w,Takanosato,Futagoyama,Aomori,29.09.1952,180 cm 123 kg,13-2 JSK
M2e,Zaonishiki,Kagamiyama,Yamagata,03.09.1952,182.5 cm 135 kg,5-10
M2w,Kotokaze,Sadogatake,Mie,26.04.1957,183 cm 153 kg,0-0-15
M3e,Toryu,Mihogaseki,Hyogo,19.12.1958,178 cm 145 kg,3-9-3
M3w,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 148 kg,6-9
M4e,Tochihikari,Kasugano,Miyazaki,27.02.1953,184 cm 144 kg,6-9
